Area,BHK,Bathroom,Location,Price
4139,2,3,Anand,18735757
795,2,3,Bhavnagar,5394047
1016,4,3,Junagadh,5903207
3436,2,4,Anand,16997315
2805,4,4,Vadodara,12802151
1966,3,1,Junagadh,10521641
2070,5,2,Nadiad,10199152
3946,4,2,Vadodara,16930563
3548,1,2,Gandhinagar,17043246
637,2,2,Surat,6447951
1685,2,2,Rajkot,8896050
919,1,4,Anand,6198599
4405,4,1,Rajkot,15927339
615,5,2,Rajkot,5430484
4894,4,4,Bhavnagar,22001476
1554,2,1,Gandhinagar,9930896
2381,5,1,Bhavnagar,9702843
582,3,1,Vadodara,5631979
1418,3,3,Ahmedabad,9421330
4378,3,3,Vadodara,17835371
2222,4,2,Vadodara,10991269
1447,4,1,Nadiad,8301647
3141,3,3,Jamnagar,12047512
4661,2,2,Rajkot,16483205
3174,5,2,Bhavnagar,12398620
2943,5,1,Jamnagar,12152053
3653,4,3,Ahmedabad,18145451
3469,3,4,Jamnagar,13594485
3003,1,3,Surat,14032298
1715,4,4,Gandhinagar,10053775
4847,2,3,Ahmedabad,24640613
1411,1,2,Nadiad,9127327
3028,4,3,Vadodara,14312274
2171,4,3,Vadodara,12756257
712,4,1,Rajkot,5244030
3286,1,2,Ahmedabad,15000879
3945,5,2,Rajkot,14842143
2883,4,4,Rajkot,14380163
577,2,4,Bhavnagar,4992305
3223,4,3,Vadodara,16809129
3794,3,1,Surat,16558579
2667,1,4,Rajkot,11110422
2051,2,4,Junagadh,10820935
4575,1,4,Rajkot,16314611
2114,4,1,Surat,11047179
4971,4,4,Rajkot,23797570
3686,2,3,Anand,17078677
2624,4,1,Gandhinagar,13003967
1296,5,1,Surat,8161171
4065,5,2,Nadiad,14966962
3600,1,2,Junagadh,14001642
3770,5,1,Gandhinagar,19319886
3904,1,2,Rajkot,15760746
2622,1,4,Nadiad,11466467
1150,1,4,Rajkot,6650646
1702,1,1,Junagadh,9306532
2329,5,3,Jamnagar,11269869
3363,3,2,Junagadh,14202867
2271,3,2,Bhavnagar,9389154
1348,4,2,Rajkot,7290336
4058,4,4,Nadiad,16215959
2881,1,2,Anand,13100611
2608,2,3,Nadiad,12307979
512,5,4,Nadiad,5448111
1680,5,4,Surat,11013286
2095,2,1,Ahmedabad,12043237
1474,2,2,Rajkot,7588485
2728,1,4,Rajkot,14398783
1955,2,4,Anand,9362927
770,2,3,Bhavnagar,5863821
3349,2,2,Anand,13221746
3068,3,3,Vadodara,16004781
1227,4,4,Nadiad,8014324
4992,1,4,Jamnagar,19665429
3871,3,1,Surat,15973268
2088,3,4,Bhavnagar,8836549
709,4,3,Ahmedabad,6819969
3087,2,4,Nadiad,12572486
1323,5,4,Anand,7300914
1642,3,2,Jamnagar,7829357
1530,5,4,Nadiad,8145041
4012,4,2,Bhavnagar,19592987
2699,2,1,Ahmedabad,12856161
3209,5,3,Junagadh,14670437
4215,4,3,Gandhinagar,20835217
2891,2,3,Nadiad,14958331
1104,3,4,Surat,7943350
982,5,4,Vadodara,7628098
2399,4,2,Nadiad,10884467
522,3,4,Bhavnagar,4819406
4115,3,4,Rajkot,15049614
2988,3,4,Bhavnagar,13150049
2052,5,3,Surat,11941899
3031,5,2,Bhavnagar,13089687
3303,1,3,Rajkot,16476084
3352,4,4,Surat,15283665
3847,2,2,Anand,18190590
4561,1,3,Ahmedabad,21716172
1028,1,3,Rajkot,6381884
1779,4,3,Nadiad,8621138
2280,1,1,Jamnagar,12061593
1393,3,4,Surat,8189503
1203,5,2,Surat,8999424
4641,4,1,Bhavnagar,20371776
4062,4,3,Gandhinagar,17679165
4466,5,4,Anand,17323500
1519,2,2,Anand,9720175
1859,5,1,Nadiad,10913590
2531,3,2,Rajkot,12275805
3111,5,1,Bhavnagar,14228271
4019,1,1,Ahmedabad,20571813
4984,2,1,Ahmedabad,23153250
789,4,2,Ahmedabad,7290430
3713,2,2,Junagadh,14776394
4528,3,1,Vadodara,21171768
4161,4,4,Surat,21224611
3031,5,1,Nadiad,13623987
1170,1,4,Ahmedabad,9333482
1976,3,1,Junagadh,10749334
2134,4,4,Rajkot,11286519
1010,1,3,Nadiad,7149291
1050,1,2,Jamnagar,7093489
1990,4,3,Surat,10102712
3577,2,4,Anand,13793900
3271,5,2,Rajkot,12705247
2344,1,2,Gandhinagar,13091072
4941,5,1,Vadodara,18374812
4537,1,3,Nadiad,19320935
3148,5,2,Vadodara,14721544
2046,3,2,Jamnagar,10057698
2194,2,2,Anand,12192792
1305,2,1,Bhavnagar,7268596
1136,2,3,Vadodara,7341202
2742,5,1,Ahmedabad,15046742
3185,4,1,Nadiad,12919832
3645,4,1,Surat,15106328
804,5,4,Vadodara,6231550
760,1,3,Junagadh,5720895
1794,2,3,Jamnagar,8752197
3967,1,1,Anand,16814308
2500,4,4,Vadodara,13892644
2537,2,3,Junagadh,11627585
3696,1,4,Ahmedabad,19184279
1618,5,3,Gandhinagar,10063565
1343,4,3,Anand,8644272
4918,2,2,Ahmedabad,20741364
2146,4,3,Anand,11578075
1868,5,2,Anand,10946566
3015,1,4,Gandhinagar,17007079
2321,5,3,Gandhinagar,11723007
4781,4,4,Rajkot,17464186
724,2,1,Bhavnagar,5239931
3926,3,3,Vadodara,16227188
2413,2,4,Anand,12265108
3062,3,3,Gandhinagar,13791477
3702,2,4,Vadodara,17225772
3026,4,1,Surat,13338585
2823,5,4,Gandhinagar,13560691
2527,3,1,Anand,13743465
4246,5,1,Rajkot,19184101
4401,1,1,Vadodara,18689438
4334,3,4,Surat,21718597
4138,2,1,Junagadh,18434225
4137,4,4,Jamnagar,16079640
837,2,4,Ahmedabad,7755468
4598,3,3,Vadodara,20023861
4689,4,1,Ahmedabad,21382591
677,1,3,Rajkot,5712404
4993,2,2,Surat,20995867
2835,1,3,Junagadh,12257547
2714,2,3,Anand,13974090
2843,2,4,Jamnagar,13091850
2992,3,1,Vadodara,14257796
1452,4,3,Surat,10089091
3864,3,3,Nadiad,19438408
2124,5,3,Anand,9492904
1980,3,3,Ahmedabad,11352878
1684,1,2,Ahmedabad,10318957
1312,4,2,Rajkot,7909473
4073,5,3,Gandhinagar,18353878
4518,1,1,Bhavnagar,19079655
3406,1,2,Jamnagar,12990172
3377,4,3,Gandhinagar,18441919
4565,5,2,Junagadh,18896266
3064,5,1,Surat,14580178
2979,1,3,Surat,15990691
4220,4,1,Junagadh,18912740
4100,5,1,Anand,19659449
1445,3,2,Ahmedabad,9155973
2040,1,4,Anand,9267802
895,3,4,Rajkot,5966303
1142,5,1,Junagadh,7264604
1218,1,1,Surat,8755379
810,2,1,Ahmedabad,7535238
3905,4,4,Nadiad,19406285
4642,2,4,Anand,19130200
2517,1,3,Nadiad,10898927
2696,2,1,Gandhinagar,13666302
2649,4,2,Ahmedabad,15617975
4556,3,4,Junagadh,15682796
1509,2,1,Vadodara,8493356
763,5,4,Nadiad,6217736
2076,3,1,Anand,9735426
712,5,2,Vadodara,6230407
2381,4,2,Jamnagar,9926334
658,3,3,Gandhinagar,7372158
1695,4,3,Rajkot,8101517
1408,4,1,Anand,7488582
4230,4,3,Nadiad,17847640
4713,5,2,Junagadh,16155112
1524,5,4,Rajkot,9304024
847,4,4,Rajkot,5676123
4738,4,2,Ahmedabad,18658742
529,4,1,Surat,6265963
4521,4,1,Anand,18355599
4181,1,1,Jamnagar,14887433
1096,2,2,Gandhinagar,8941886
2955,5,1,Vadodara,13578435
1911,2,4,Surat,11504198
2752,1,1,Bhavnagar,13020199
2923,4,4,Rajkot,12890346
4286,5,1,Surat,21658204
2797,2,1,Ahmedabad,13773446
4642,2,3,Surat,23231842
659,1,1,Jamnagar,5556082
1430,5,3,Gandhinagar,9384356
2620,1,2,Nadiad,12650537
4703,3,2,Nadiad,19021915
1096,3,3,Vadodara,7481830
831,2,1,Junagadh,6074032
3883,1,4,Anand,14786378
1951,4,1,Jamnagar,9809479
3406,1,1,Anand,14558088
3141,5,1,Jamnagar,13355143
1888,2,4,Anand,10776768
2230,5,2,Ahmedabad,11852830
3112,1,4,Rajkot,12167096
3432,4,3,Nadiad,14541003
1124,1,2,Nadiad,7137342
1199,3,1,Anand,8254986
2899,3,2,Bhavnagar,11780123
4968,1,1,Anand,23929380
1556,4,2,Rajkot,9245233
4261,3,1,Rajkot,16403045
4838,4,1,Surat,21473694
1353,1,3,Surat,9424541
4683,4,1,Vadodara,21769364
3459,3,1,Anand,14056848
2079,1,4,Surat,12589302
3364,1,4,Vadodara,15966966
1059,4,4,Rajkot,6531189
3405,1,2,Gandhinagar,15233078
4466,3,1,Nadiad,19455335
3361,2,2,Surat,17831271
2162,1,1,Junagadh,11016049
2617,5,3,Rajkot,11097274
4987,4,1,Anand,23686086
4031,3,4,Jamnagar,19846850
3554,2,2,Bhavnagar,16905868
3869,5,4,Rajkot,14401618
1287,3,4,Anand,8541878
4285,5,2,Bhavnagar,18885112
4259,3,3,Bhavnagar,15363240
2308,2,1,Gandhinagar,14019905
4943,2,3,Jamnagar,21574896
603,2,1,Nadiad,5179941
1879,3,2,Vadodara,11421632
682,2,4,Anand,6342500
3757,5,3,Jamnagar,18633140
4355,4,2,Rajkot,20596340
1895,2,1,Junagadh,9305842
2109,3,4,Gandhinagar,13360911
562,5,4,Ahmedabad,6409436
3644,5,2,Ahmedabad,14919058
3693,4,4,Ahmedabad,17625313
2705,4,2,Rajkot,12725972
3027,3,2,Ahmedabad,15111978
2160,2,3,Ahmedabad,10550081
4606,5,2,Rajkot,22517288
2651,5,4,Jamnagar,13948643
3151,3,3,Vadodara,13992174
4931,5,2,Junagadh,23215236
1445,4,3,Vadodara,8045024
2406,4,1,Rajkot,10169118
1289,3,3,Junagadh,7170384
2833,4,3,Ahmedabad,14348991
4859,3,3,Bhavnagar,21739179
4375,1,1,Rajkot,20955376
2149,5,4,Junagadh,9061863
845,2,4,Bhavnagar,6092282
4178,1,4,Junagadh,17767794
2878,1,1,Rajkot,14147364
3857,3,4,Gandhinagar,17288382
2787,2,2,Nadiad,14220939
4255,1,2,Vadodara,16079538
3797,4,2,Anand,18966974
1242,3,3,Gandhinagar,9151732
1278,2,3,Jamnagar,8040416
2467,5,3,Bhavnagar,11007494
2664,5,2,Vadodara,11970065
4119,1,2,Bhavnagar,18586129
719,1,3,Gandhinagar,6817835
2350,2,3,Vadodara,11796695
4636,5,2,Nadiad,22071981
2586,1,4,Nadiad,12463382
2518,5,2,Bhavnagar,13063717
3029,1,4,Rajkot,14632517
577,1,2,Anand,5206016
3810,4,2,Anand,16165450
3404,1,2,Surat,16971369
3139,3,3,Jamnagar,12840196
3215,3,4,Ahmedabad,14645717
2420,3,2,Rajkot,10951755
4824,5,4,Vadodara,23233357
4688,3,3,Gandhinagar,21634235
2250,2,3,Anand,11246738
1818,1,4,Surat,11833403
3309,3,3,Ahmedabad,14226959
4644,5,4,Bhavnagar,20140655
3307,2,3,Vadodara,14016457
2345,5,1,Vadodara,10726338
4017,2,1,Jamnagar,15840718
4087,1,3,Bhavnagar,17393336
503,5,2,Vadodara,5692525
1325,4,4,Bhavnagar,7695052
2672,3,2,Vadodara,14187764
3669,3,4,Ahmedabad,18631036
2460,2,1,Gandhinagar,14108211
2514,1,2,Ahmedabad,14846059
4611,2,1,Bhavnagar,19569747
1137,4,1,Rajkot,7762202
1458,1,4,Jamnagar,8847470
1503,3,4,Ahmedabad,9295855
1285,4,4,Rajkot,7730738
2679,1,3,Rajkot,13778923
2285,2,3,Vadodara,12870949
3350,2,1,Anand,17511024
1556,3,3,Gandhinagar,9622748
2306,4,2,Rajkot,11664869
4501,5,3,Gandhinagar,21818730
2199,1,2,Gandhinagar,13888720
1777,2,2,Anand,10464118
3559,4,3,Ahmedabad,19200202
4484,4,4,Jamnagar,18538409
3507,5,1,Junagadh,15045142
3309,3,4,Rajkot,15683749
3823,3,3,Jamnagar,18500062
1221,4,3,Ahmedabad,8332976
2111,3,2,Ahmedabad,13251127
4993,4,1,Anand,22738431
4820,3,4,Anand,22036789
2703,3,2,Ahmedabad,13673092
2078,4,4,Anand,10165555
3992,2,3,Jamnagar,14374155
2400,5,1,Bhavnagar,11865180
1492,5,4,Gandhinagar,9240530
2233,4,2,Jamnagar,11942123
2571,3,4,Jamnagar,12544128
1079,5,1,Vadodara,7022757
4460,2,4,Rajkot,16246988
2264,5,1,Rajkot,12405183
2485,2,2,Gandhinagar,13384573
555,3,1,Gandhinagar,6439673
2152,3,1,Rajkot,11812042
2489,5,4,Jamnagar,12104589
2158,1,1,Junagadh,9590839
4219,3,3,Junagadh,17371465
2770,2,3,Surat,15010551
1025,1,4,Jamnagar,6114456
3652,2,3,Anand,18009642
1190,1,3,Nadiad,7859072
3150,5,1,Rajkot,16218159
1663,4,1,Vadodara,10526748
839,5,3,Bhavnagar,5596466
2915,3,1,Jamnagar,11987279
2746,1,1,Gandhinagar,14702927
607,4,2,Rajkot,5586830
4707,1,3,Bhavnagar,19808752
2364,2,4,Rajkot,10571377
906,4,1,Anand,6558334
2929,1,1,Vadodara,12417262
4732,2,1,Nadiad,17490755
3946,5,4,Vadodara,18644366
4935,5,3,Gandhinagar,21520191
1514,3,3,Ahmedabad,9707672
2482,3,3,Anand,10564079
1463,1,2,Vadodara,8547258
1643,5,1,Jamnagar,8601713
4898,1,2,Ahmedabad,22075836
1690,1,1,Vadodara,10007642
2228,1,1,Vadodara,11406259
4214,2,1,Vadodara,20552224
4873,4,2,Jamnagar,21867503
3854,1,1,Surat,19867595
1597,1,4,Rajkot,7690777
4872,1,3,Vadodara,23438984
2542,3,3,Gandhinagar,14838572
2051,1,2,Ahmedabad,10354126
4725,1,3,Surat,20337400
3120,1,3,Surat,15825167
1952,3,3,Surat,10866134
2371,1,3,Junagadh,10924773
1674,2,3,Nadiad,9360470
2423,5,4,Anand,12648995
4007,5,4,Ahmedabad,17539189
2086,3,1,Anand,10048464
4055,5,3,Vadodara,16405794
3037,3,4,Anand,14019796
4088,2,4,Anand,18691791
1637,1,2,Bhavnagar,7896394
2674,2,4,Bhavnagar,12727801
4895,1,3,Jamnagar,19957741
2074,1,2,Bhavnagar,9186232
3513,3,1,Vadodara,17859715
2870,5,4,Junagadh,10935447
1854,3,2,Gandhinagar,11465631
4316,3,4,Nadiad,20180680
1937,5,2,Surat,12284716
4784,2,1,Jamnagar,17192240
2851,2,1,Nadiad,12344805
4532,3,1,Nadiad,16184993
2941,1,2,Junagadh,14145646
3800,1,1,Ahmedabad,16162939
4879,4,4,Surat,21737493
1097,3,3,Ahmedabad,7771995
3586,4,4,Bhavnagar,16676634
1171,2,3,Bhavnagar,7481587
3864,1,3,Junagadh,16447503
2462,3,4,Ahmedabad,13706331
2949,1,4,Vadodara,15297562
2750,3,3,Gandhinagar,13898888
1277,4,3,Ahmedabad,9579925
2569,5,3,Jamnagar,11849975
3112,4,3,Junagadh,12527739
1523,4,2,Ahmedabad,8984600
4480,2,2,Ahmedabad,22891719
1463,5,2,Junagadh,8050185
4489,4,2,Rajkot,17865975
4580,5,3,Gandhinagar,19212683
2079,5,3,Anand,11046585
4789,1,3,Anand,23541571
2248,2,4,Jamnagar,10978216
4252,4,2,Rajkot,17427750
3739,1,2,Bhavnagar,13593975
2536,3,4,Vadodara,11297917
3981,1,3,Rajkot,17481537
2817,3,3,Jamnagar,11930123
4976,4,1,Gandhinagar,20308697
912,5,1,Anand,6395948
3821,1,2,Bhavnagar,13874398
2258,3,1,Jamnagar,11775868
755,2,4,Nadiad,5789529
798,5,3,Rajkot,5895584
3586,4,1,Jamnagar,14700258
3440,2,3,Anand,17138083
3583,1,1,Vadodara,15822813
4726,2,4,Surat,22935603
4867,2,3,Anand,17655566
1950,4,4,Junagadh,9829390
4544,5,4,Anand,18180005
1003,2,2,Bhavnagar,6950493
3783,2,3,Gandhinagar,18297633
828,4,4,Junagadh,5179356
2233,3,3,Gandhinagar,12677135
4641,4,1,Anand,20849939
3362,3,3,Rajkot,14649146
4470,2,1,Bhavnagar,19967714
3989,1,4,Gandhinagar,18698718
2447,1,4,Anand,11557211
1222,3,4,Vadodara,7250305
1623,4,1,Vadodara,9625148
2431,3,4,Vadodara,11113367
4881,5,4,Ahmedabad,24548612
610,4,1,Ahmedabad,6545159
2481,4,2,Surat,12427140
889,1,4,Gandhinagar,7808983
4840,3,1,Ahmedabad,18743307
4683,5,3,Bhavnagar,16589819
2376,1,4,Rajkot,10113437
4962,5,1,Rajkot,20012735
802,1,2,Vadodara,6527522
778,2,3,Ahmedabad,6998299
3762,1,2,Nadiad,14798844
611,2,2,Surat,6263987
3609,3,1,Jamnagar,13961169
1055,4,4,Jamnagar,6566082
4748,1,2,Junagadh,19373076
2418,2,4,Gandhinagar,11697932
3812,1,3,Nadiad,18387225
1533,2,1,Vadodara,9816706
3423,5,2,Nadiad,16496854
1006,1,3,Gandhinagar,8009017
2594,5,3,Anand,13482601
3452,1,2,Surat,14484527
3126,3,3,Rajkot,13462249
4532,3,2,Junagadh,19388295
4611,5,3,Gandhinagar,22436359
3536,3,1,Rajkot,15409202
868,5,1,Vadodara,6396965
2371,4,3,Surat,13737912
4402,3,1,Ahmedabad,19111033
4743,4,2,Gandhinagar,18382117
2091,2,3,Anand,11936620
1872,4,4,Vadodara,10557587
2266,3,3,Ahmedabad,11862612
2278,2,4,Rajkot,10773890
4493,5,3,Gandhinagar,21210612
2097,4,3,Junagadh,9371331
4086,4,4,Surat,15879353
517,5,4,Nadiad,5184722
2409,3,4,Bhavnagar,10634948
2024,3,4,Jamnagar,11364857
2996,1,3,Ahmedabad,16713864
761,3,3,Anand,6010320
3670,3,4,Gandhinagar,17243185
3101,5,3,Jamnagar,14411627
4938,2,1,Anand,23410411
4620,5,1,Gandhinagar,23309262
1807,5,3,Vadodara,9106581
4232,1,2,Rajkot,19899899
1703,2,3,Nadiad,8240930
1081,2,2,Junagadh,6308928
4494,3,4,Nadiad,19713905
4245,3,2,Gandhinagar,19588614
1321,2,4,Ahmedabad,9567726
864,1,1,Gandhinagar,7356310
1693,1,4,Gandhinagar,11454163
772,2,4,Gandhinagar,7149264
3100,2,4,Rajkot,12225087
699,1,1,Nadiad,5360997
3273,5,3,Bhavnagar,15419736
4705,4,4,Nadiad,17032672
1651,5,4,Rajkot,10064854
1329,4,3,Junagadh,7693669
4617,5,3,Anand,16916266
2557,4,4,Vadodara,13228452
2339,5,3,Jamnagar,11438682
2445,1,2,Jamnagar,12442246
565,3,2,Bhavnagar,4623587
2717,3,1,Gandhinagar,15238935
4330,1,4,Anand,18779935
3222,1,2,Surat,15646598
2253,5,3,Gandhinagar,13175490
3875,3,1,Bhavnagar,18037849
4963,4,2,Surat,20392378
2225,2,2,Anand,12410997
3332,5,3,Vadodara,15546670
636,5,2,Nadiad,5115111
1407,5,2,Rajkot,8215054
4723,5,3,Nadiad,18823888
3345,3,4,Rajkot,16837659
1673,5,3,Bhavnagar,7717550
2987,2,4,Gandhinagar,16727715
4400,3,2,Junagadh,16118482
3446,3,1,Anand,13240678
2151,5,2,Jamnagar,10660552
3199,3,1,Junagadh,16002260
4869,2,2,Anand,18018630
3939,1,4,Gandhinagar,17814224
4258,3,1,Bhavnagar,18388062
2827,1,2,Anand,12067946
2055,4,4,Vadodara,11849303
1386,4,4,Vadodara,7744383
1166,1,4,Surat,7583074
2657,4,2,Vadodara,13868812
1097,2,4,Nadiad,7190876
4629,1,3,Rajkot,21968733
2535,5,3,Bhavnagar,11215139
2261,4,4,Bhavnagar,9193064
2239,4,1,Nadiad,9996813
2923,5,1,Jamnagar,11530042
3228,5,2,Rajkot,13096287
3605,5,4,Jamnagar,14207357
2708,3,3,Jamnagar,13138833
529,5,3,Gandhinagar,6320974
3813,5,2,Anand,16175680
3929,1,3,Jamnagar,19454841
4732,5,2,Jamnagar,20558064
1265,4,4,Gandhinagar,9843767
4930,1,2,Nadiad,19835058
4618,5,4,Jamnagar,19266629
2281,3,1,Nadiad,10327945
1652,2,3,Junagadh,9008030
1578,1,1,Gandhinagar,9271747
2740,5,2,Jamnagar,10687003
1746,3,2,Surat,11214147
752,2,2,Rajkot,6090682
830,4,4,Ahmedabad,7306958
3275,1,2,Anand,14796665
1117,4,1,Ahmedabad,8607785
2111,2,4,Jamnagar,9734716
2193,4,4,Bhavnagar,10783803
627,2,4,Gandhinagar,6741827
2791,5,2,Junagadh,12742646
1949,3,4,Gandhinagar,12518240
1833,2,3,Jamnagar,10497225
1781,2,1,Vadodara,11212845
1201,2,1,Bhavnagar,6235388
3230,2,4,Surat,16659777
4623,5,3,Rajkot,20181050
888,3,1,Gandhinagar,8261181
4080,4,4,Gandhinagar,18427286
2216,5,2,Nadiad,9897678
2659,5,1,Rajkot,13028972
1530,2,2,Surat,9095174
4268,3,4,Nadiad,19948908
4470,4,2,Junagadh,18129585
845,4,3,Ahmedabad,7498387
2981,2,3,Bhavnagar,13133926
2978,2,2,Surat,12883876
3452,5,2,Nadiad,17718236
4510,4,2,Nadiad,20072576
1208,2,4,Gandhinagar,9275054
4387,2,2,Jamnagar,20039055
3290,1,3,Jamnagar,14964527
2447,2,4,Anand,11077867
1656,4,3,Vadodara,9037614
2266,3,3,Bhavnagar,9313505
3683,1,1,Ahmedabad,17524301
4743,5,3,Vadodara,20934969
1069,1,4,Bhavnagar,6428628
4276,2,4,Vadodara,17695991
4488,3,2,Surat,20428984
641,3,1,Junagadh,5062842
1554,2,4,Bhavnagar,7446903
776,5,2,Nadiad,6465212
3322,2,1,Gandhinagar,18741794
1754,5,4,Anand,8949077
739,2,2,Nadiad,6073623
2307,4,2,Vadodara,10913026
4354,3,3,Ahmedabad,22213305
2334,3,1,Surat,11054672
4476,5,1,Junagadh,17387428
1743,2,4,Vadodara,10613646
2335,4,2,Anand,12199984
3325,1,4,Rajkot,13923622
4953,4,2,Ahmedabad,19994797
4613,4,3,Nadiad,18095661
4639,2,4,Ahmedabad,20388122
2583,5,4,Bhavnagar,10783018
684,3,3,Surat,6391929
2696,1,1,Vadodara,12043071
2713,1,1,Rajkot,13843473
2039,3,1,Vadodara,10299524
1030,4,2,Nadiad,6368978
2112,4,3,Jamnagar,10596644
4374,3,2,Rajkot,17122654
4652,3,3,Vadodara,20867365
3014,2,4,Anand,14330507
1666,5,2,Vadodara,10113529
1676,5,1,Vadodara,10058207
1925,1,4,Gandhinagar,10697752
2731,1,4,Nadiad,12480965
4777,5,2,Gandhinagar,22252378
4438,3,3,Junagadh,17807356
1051,2,4,Ahmedabad,7787636
1775,3,1,Junagadh,7808752
4666,4,1,Vadodara,21566659
3999,3,1,Rajkot,14998329
4559,5,4,Vadodara,18861758
2971,4,2,Surat,12576028
4996,1,3,Nadiad,18501298
1953,2,4,Nadiad,9356980
1883,1,2,Ahmedabad,12354808
1151,4,2,Anand,6793088
1968,1,2,Ahmedabad,11767096
2325,4,2,Jamnagar,10655576
4776,5,1,Vadodara,20813166
4218,5,1,Rajkot,17402288
1395,5,1,Rajkot,8903141
3139,1,3,Anand,13691748
4905,5,2,Nadiad,23759862
3693,1,4,Vadodara,14532326
2046,5,2,Anand,9808827
1114,5,3,Gandhinagar,9047947
3671,1,2,Anand,16459263
4120,1,1,Rajkot,18286311
3899,5,4,Ahmedabad,17772305
1578,2,3,Ahmedabad,10814930
4531,1,4,Gandhinagar,18760112
2135,5,2,Anand,9803915
3395,5,4,Rajkot,14001587
4871,2,2,Vadodara,23681400
2079,3,1,Surat,11394275
1191,2,2,Junagadh,7494055
3917,4,4,Gandhinagar,18418393
2933,4,2,Nadiad,12876507
2742,5,1,Ahmedabad,12420102
4676,5,4,Surat,19915070
1289,2,1,Bhavnagar,8129759
4845,2,4,Surat,18715165
2227,3,4,Surat,10700211
4004,5,4,Nadiad,15930657
2907,5,3,Surat,15510177
3116,4,3,Junagadh,13574679
2290,1,1,Bhavnagar,11709096
2812,1,1,Bhavnagar,10879287
4390,3,1,Jamnagar,16786416
4513,3,1,Vadodara,16721800
4040,5,3,Junagadh,17716713
1082,4,4,Gandhinagar,8663773
3647,3,4,Jamnagar,17810509
926,5,1,Rajkot,5851484
3976,5,1,Vadodara,15668447
2241,3,4,Nadiad,9737801
2398,1,3,Gandhinagar,13047055
2754,2,3,Surat,12972264
3479,2,1,Jamnagar,16914705
2209,3,4,Anand,10809692
2200,3,1,Bhavnagar,9790975
4591,3,2,Rajkot,21441943
3875,3,1,Nadiad,17256522
2409,5,2,Ahmedabad,14077980
778,4,4,Vadodara,6693717
3259,1,4,Anand,14754852
2363,1,3,Jamnagar,10187380
3761,3,3,Vadodara,18949201
2924,2,1,Anand,11704737
4320,5,3,Bhavnagar,19463559
2755,2,2,Ahmedabad,13642521
4951,5,3,Bhavnagar,21211449
4832,2,1,Bhavnagar,18750738
1605,4,2,Anand,10227529
3009,1,3,Surat,14352464
912,4,1,Ahmedabad,7315516
2327,1,2,Ahmedabad,12837158
3298,2,4,Rajkot,14814976
1500,1,4,Anand,8391899
3915,3,4,Rajkot,18739234
4129,1,2,Rajkot,19037123
4200,5,1,Nadiad,20904647
1184,4,2,Rajkot,7854507
4713,1,4,Surat,19104059
1033,4,1,Surat,7293296
589,4,3,Vadodara,5849671
3450,1,2,Bhavnagar,15201374
4050,4,4,Ahmedabad,18191919
2306,1,2,Bhavnagar,12153381
3012,4,2,Surat,14921285
4371,4,1,Surat,17014663
4067,3,2,Gandhinagar,19176318
2783,3,2,Nadiad,12711692
3216,5,1,Anand,15491373
3727,2,3,Vadodara,18387300
3132,4,3,Bhavnagar,12044387
2257,1,1,Bhavnagar,11261196
4762,3,4,Anand,23171641
701,4,2,Surat,6599689
4092,3,3,Anand,19397550
4852,1,1,Junagadh,16958258
511,2,4,Ahmedabad,6135105
1411,3,3,Bhavnagar,6853024
1292,5,1,Bhavnagar,8207906
502,3,3,Nadiad,4898277
1260,5,3,Gandhinagar,8412574
4070,5,3,Surat,19244765
2981,3,2,Jamnagar,15246677
2736,5,2,Ahmedabad,15060401
552,4,4,Ahmedabad,6482495
2693,4,2,Bhavnagar,10945851
3156,1,1,Nadiad,14937425
741,2,4,Nadiad,6019656
1753,1,3,Rajkot,8681339
1423,3,3,Surat,9162744
1564,4,2,Nadiad,8033544
4871,4,3,Rajkot,19555555
2433,4,3,Junagadh,10913871
2108,2,1,Ahmedabad,12006115
1259,2,3,Bhavnagar,7215828
4486,5,3,Rajkot,21202480
1447,1,4,Junagadh,7193914
4421,4,3,Jamnagar,16269873
4663,4,4,Ahmedabad,18214689
3142,4,3,Nadiad,15641699
1597,2,1,Vadodara,9400858
1513,3,4,Gandhinagar,11130561
4609,2,4,Nadiad,19375011
787,1,4,Bhavnagar,5423662
4457,3,2,Vadodara,21975528
842,1,2,Vadodara,6400736
4672,5,2,Bhavnagar,20398736
4879,5,1,Ahmedabad,22383575
1968,4,3,Junagadh,8183065
4934,5,4,Ahmedabad,24762804
2998,5,4,Vadodara,13460983
3541,2,4,Ahmedabad,18518982
2226,2,2,Anand,12691242
653,5,3,Junagadh,4624836
2730,3,2,Vadodara,12554566
2032,5,4,Rajkot,9932256
2529,3,1,Nadiad,12822473
933,1,4,Junagadh,5465991
4154,3,1,Rajkot,16669279
4223,1,3,Gandhinagar,20445481
1365,1,2,Surat,8058621
3582,1,4,Anand,17155007
4244,4,2,Vadodara,17674878
4952,3,4,Surat,21697834
1015,2,4,Gandhinagar,7946491
2416,2,4,Surat,12873806
2377,4,1,Rajkot,11874148
2202,2,2,Anand,9907062
1929,1,3,Ahmedabad,10356351
2335,4,2,Nadiad,12996248
793,3,2,Gandhinagar,7434691
1611,3,3,Rajkot,8612498
4402,3,4,Anand,18430727
2054,2,2,Jamnagar,11320597
3204,2,4,Anand,15151291
3598,1,1,Jamnagar,16877008
4928,2,1,Vadodara,20431966
797,3,1,Gandhinagar,7543762
789,1,3,Gandhinagar,7252453
